date,total_cases,people_vaccinated,people_fully_vaccinated,hosp_patients,total_deaths,total_tests,stringency_index,total_cases_diff,people_fully_vaccinated_diff,hosp_patients_diff,total_deaths_diff,total_tests_diff,stringency_index_diff,total_cases_trend,total_cases_seasonal,people_vaccinated_trend,people_vaccinated_seasonal,people_fully_vaccinated_trend,people_fully_vaccinated_seasonal,hosp_patients_trend,hosp_patients_seasonal,total_deaths_trend,total_deaths_seasonal,total_tests_trend,total_tests_seasonal,stringency_index_trend,stringency_index_seasonal,total_cases_seasonal_shift_b_2m,total_cases_seasonal_shift_b_1m,total_cases_seasonal_shift_1m,total_cases_seasonal_shift_2m,total_cases_seasonal_shift_3m,people_vaccinated_seasonal_shift_b_2m,people_vaccinated_seasonal_shift_b_1m,people_vaccinated_seasonal_shift_1m,people_vaccinated_seasonal_shift_2m,people_vaccinated_seasonal_shift_3m,people_fully_vaccinated_seasonal_shift_b_2m,people_fully_vaccinated_seasonal_shift_b_1m,people_fully_vaccinated_seasonal_shift_1m,people_fully_vaccinated_seasonal_shift_2m,people_fully_vaccinated_seasonal_shift_3m,hosp_patients_seasonal_shift_b_2m,hosp_patients_seasonal_shift_b_1m,hosp_patients_seasonal_shift_1m,hosp_patients_seasonal_shift_2m,hosp_patients_seasonal_shift_3m,total_deaths_seasonal_shift_b_2m,total_deaths_seasonal_shift_b_1m,total_deaths_seasonal_shift_1m,total_deaths_seasonal_shift_2m,total_deaths_seasonal_shift_3m,total_tests_seasonal_shift_b_2m,total_tests_seasonal_shift_b_1m,total_tests_seasonal_shift_1m,total_tests_seasonal_shift_2m,total_tests_seasonal_shift_3m,stringency_index_seasonal_shift_b_2m,stringency_index_seasonal_shift_b_1m,stringency_index_seasonal_shift_1m,stringency_index_seasonal_shift_2m,stringency_index_seasonal_shift_3m
2020-09-06,75426.71428571429,0.0,0.0,95.85714285714286,6267.0,1781576.7142857143,50.93,341.5714285714348,0.0,-12.42857142857143,-6.2857142857146755,9951.285714285681,0.0,77060.76785714286,172.99682415679513,0.0,12130.207140997163,0.0,3475.5846186756526,126.62500000000001,-1.3248518105158773,6263.785714285714,-25.079221230158502,1787589.3750000002,14548.774226190419,50.681785714285716,0.47951525297619246,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
2020-09-13,82221.42857142857,0.0,0.0,128.57142857142858,6285.142857142857,1973858.857142857,50.93,2316.1428571428405,0.0,32.71428571428572,-6.5714285714284415,7347.142857142724,0.0,84925.67857142857,848.7088082836938,0.0,10476.184045758813,0.0,-1308.6190718006342,173.53571428571428,74.72558469742053,6292.017857142858,-33.35211805555607,1980355.232142857,-4428.556011904857,50.48321428571428,1.0489081101190454,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2020-09-20,92482.42857142857,0.0,0.0,217.42857142857142,6310.142857142857,2174902.4285714286,50.53285714285714,3466.2857142857247,0.0,88.85714285714283,6.857142857143117,8761.42857142887,-0.39714285714286035,96385.23214285713,-369.0834089782228,0.0,-17793.667375372173,0.0,-4775.862070312563,268.3392857142857,-29.187785838293642,6333.303571428572,37.98258432539644,2182151.2857142854,-19421.186488095278,51.27642857142857,-0.9078909970238108,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2020-09-27,108196.14285714286,0.0,0.0,396.2857142857143,6369.285714285715,2385524.142857143,48.14999999999999,5452.71428571429,0.0,178.85714285714286,34.14285714285779,9578.142857142957,-2.382857142857148,113171.41071428571,-652.6222234622661,0.0,-4812.723811383804,0.0,2608.8965234375446,418.10714285714283,-44.21294704861099,6395.839285714285,20.448754960318126,2393750.035714286,9300.968273809716,53.80589285714286,-0.6205323660714267,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2020-10-04,129855.14285714286,0.0,0.0,566.2857142857143,6470.285714285715,2607062.714285714,60.055714285714295,5945.28571428571,0.0,170.00000000000006,41.85714285714221,10916.857142856345,11.905714285714303,137869.875,172.99682415679513,0.0,12130.207140997163,0.0,3475.5846186756526,629.7142857142857,-1.3248518105158773,6486.785714285715,-25.079221230158502,2614460.9821428573,14548.774226190419,56.63303571428572,0.47951525297619246,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
2020-10-11,162082.42857142858,0.0,0.0,856.2857142857143,6582.142857142857,2841162.8571428573,62.040000000000006,10568.285714285725,0.0,290.0,10.857142857142208,12561.571428572293,1.9842857142857113,172696.7857142857,848.7088082836938,0.0,10476.184045758813,0.0,-1308.6190718006342,891.9642857142858,74.72558469742053,6616.446428571428,-33.35211805555607,2840222.053571428,-4428.556011904857,59.807678571428575,1.0489081101190454,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2020-10-18,210209.14285714287,0.0,0.0,1182.5714285714287,6740.714285714285,3073286.0,62.040000000000006,15899.428571428565,0.0,326.28571428571433,46.714285714286234,-1977.0000000004657,0.0,218731.53571428568,-369.0834089782228,0.0,-17793.667375372173,0.0,-4775.862070312563,1191.8214285714284,-29.187785838293642,6799.375,37.98258432539644,3065109.285714286,-19421.186488095278,61.79196428571429,-0.9078909970238108,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2020-10-25,269084.71428571426,0.0,0.0,1529.142857142857,6976.0,3293229.1428571427,62.040000000000006,10748.857142857101,0.0,346.57142857142844,76.71428571428623,-12180.0,0.0,273977.76785714284,-652.6222234622661,0.0,-4812.723811383804,0.0,2608.8965234375446,1478.5357142857142,-44.21294704861099,7062.357142857143,20.448754960318126,3281065.8035714286,9300.968273809716,62.37035714285715,-0.6205323660714267,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2020-11-01,337244.5714285714,0.0,0.0,1832.2857142857142,7327.0,3498455.5714285714,62.040000000000006,9284.285714285768,0.0,303.1428571428571,115.71428571428532,-14716.714285714086,0.0,331752.69642857136,172.99682415679513,0.0,12130.207140997163,0.0,3475.5846186756526,1661.0000000000002,-1.3248518105158773,7420.107142857143,-25.079221230158502,3481074.785714286,14548.774226190419,63.16321428571429,0.47951525297619246,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
2020-11-08,396662.85714285716,0.0,0.0,1884.0,7829.285714285715,3677422.1428571427,64.68285714285715,-8741.57142857142,0.0,51.71428571428578,151.28571428571468,-26259.857142857276,2.642857142857139,385986.35714285716,848.7088082836938,0.0,10476.184045758813,0.0,-1308.6190718006342,1707.5892857142858,74.72558469742053,7852.125,-33.35211805555607,3664795.9464285714,-4428.556011904857,63.92285714285714,1.0489081101190454,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2020-11-15,437828.14285714284,0.0,0.0,1614.5714285714287,8355.57142857143,3837098.5714285714,65.74,-18253.00000000006,0.0,-269.42857142857133,24.0,-19290.142857142724,1.0571428571428498,433589.625,-369.0834089782228,0.0,-17793.667375372173,0.0,-4775.862070312563,1632.625,-29.187785838293642,8322.642857142857,37.98258432539644,3836336.5892857146,-19421.186488095278,63.525,-0.9078909970238108,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2020-11-22,475335.0,0.0,0.0,1469.857142857143,8817.285714285714,3999185.8571428573,64.41714285714286,-3658.4285714285215,0.0,-144.71428571428578,-64.57142857143026,2410.857142857276,-1.3228571428571314,474322.73214285716,-652.6222234622661,0.0,-4812.723811383804,0.0,2608.8965234375446,1475.4107142857144,-44.21294704861099,8788.178571428572,20.448754960318126,4002903.910714286,9300.968273809716,61.804642857142866,-0.6205323660714267,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2020-11-29,511820.4285714286,0.0,0.0,1291.857142857143,9249.857142857143,4164824.0,56.480000000000004,-1021.4285714285797,0.0,-178.0,-29.142857142855064,3550.8571428568102,-7.9371428571428595,513103.7678571429,172.99682415679513,0.0,12130.207140997163,0.0,3475.5846186756526,1336.3750000000002,-1.3248518105158773,9216.053571428572,-25.079221230158502,4177459.7321428573,14548.774226190419,59.62178571428572,0.47951525297619246,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
2020-12-06,547951.8571428572,0.0,0.0,1166.7142857142858,9630.714285714286,4343592.285714286,56.480000000000004,-354.0,0.0,-125.14285714285711,-51.714285714286234,13130.142857143655,0.0,556528.9464285715,848.7088082836938,0.0,10476.184045758813,0.0,-1308.6190718006342,1285.892857142857,74.72558469742053,9616.214285714286,-33.35211805555607,4372450.642857144,-4428.556011904857,59.720714285714294,1.0489081101190454,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2020-12-13,596787.4285714285,0.0,0.0,1219.5714285714287,9977.142857142857,4567375.0,56.480000000000004,12704.142857142782,0.0,52.85714285714289,-34.42857142857247,45014.42857142724,0.0,609005.1964285714,-369.0834089782228,0.0,-17793.667375372173,0.0,-4775.862070312563,1336.0178571428573,-29.187785838293642,10018.732142857143,37.98258432539644,4590400.75,-19421.186488095278,63.75464285714285,-0.9078909970238108,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2020-12-20,663777.1428571428,0.0,0.0,1461.0,10397.0,4828836.714285715,74.46857142857142,18154.142857142957,0.0,241.42857142857133,73.42857142857247,37679.00000000093,17.98857142857142,670361.9642857142,-652.6222234622661,0.0,-4812.723811383804,0.0,2608.8965234375446,1492.7142857142856,-44.21294704861099,10455.17857142857,20.448754960318126,4823856.339285715,9300.968273809716,69.30964285714286,-0.6205323660714267,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2020-12-27,743188.2857142857,0.0,0.0,1701.7142857142858,10890.285714285714,5078774.0,78.7,12421.428571428522,0.0,240.71428571428578,73.42857142857065,-11524.428571429104,4.23142857142858,735978.0178571428,172.99682415679513,0.0,12130.207140997163,0.0,3475.5846186756526,1698.0892857142858,-1.3248518105158773,10959.17857142857,-25.079221230158502,5060160.196428572,14548.774226190419,74.86464285714285,0.47951525297619246,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
2021-01-03,807438.1428571428,0.0,0.0,2010.4285714285713,11481.857142857143,5297287.0,78.7,-15161.285714285681,0.0,308.71428571428555,98.28571428571558,-31424.28571428545,0.0,799679.1785714285,848.7088082836938,1375.0,10476.184045758813,0.0,-1308.6190718006342,1842.017857142857,74.72558469742053,11538.92857142857,-33.35211805555607,5286181.357142857,-4428.556011904857,78.17107142857144,1.0489081101190454,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2021-01-10,862229.5714285715,0.0,0.0,2018.857142857143,12158.0,5504111.142857143,78.7,-9458.428571428522,0.0,8.428571428571558,84.57142857142753,-11688.857142857276,0.0,855548.2678571428,-369.0834089782228,17347.285714285714,-17793.667375372173,0.0,-4775.862070312563,1885.3035714285713,-29.187785838293642,12163.357142857143,37.98258432539644,5495442.517857143,-19421.186488095278,78.8325,-0.9078909970238108,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2021-01-17,907944.2857142857,11000.0,0.0,1813.142857142857,12854.142857142857,5700269.857142857,78.7,-9076.714285714435,0.0,-205.71428571428578,20.0,-10665.428571428172,0.0,902387.5714285715,-652.6222234622661,63215.5,-4812.723811383804,280.2142857142857,2608.8965234375446,1837.0714285714284,-44.21294704861099,12784.375,20.448754960318126,5689204.428571428,9300.968273809716,79.42875,-0.6205323660714267,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2021-01-24,945973.8571428572,116778.28571428571,0.0,1695.857142857143,13428.57142857143,5881430.142857143,79.75999999999999,-7685.142857142724,0.0,-117.28571428571422,-121.71428571428442,-14998.428571429104,1.059999999999988,942021.6785714286,172.99682415679513,148101.53571428574,12130.207140997163,6144.571428571428,3475.5846186756526,1729.1964285714287,-1.3248518105158773,13360.696428571428,-25.079221230158502,5869240.410714285,14548.774226190419,80.35624999999999,0.47951525297619246,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
2021-01-31,979367.0,250167.42857142858,2241.714285714286,1630.4285714285713,13911.714285714286,6044726.142857143,82.40999999999998,-4636.428571428638,2241.714285714286,-65.42857142857156,-91.28571428571558,-17864.28571428545,2.6499999999999915,975665.8214285714,848.7088082836938,272309.14285714284,10476.184045758813,26318.125,-1308.6190718006342,1618.0357142857144,74.72558469742053,13872.232142857145,-33.35211805555607,6036202.392857143,-4428.556011904857,80.82,1.0489081101190454,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2021-02-07,1007373.5714285715,428920.85714285716,44673.142857142855,1535.857142857143,14338.714285714286,6196959.857142857,82.40999999999998,-5386.571428571362,37948.00000000001,-94.57142857142844,-56.14285714285688,-11062.285714285448,0.0,1005148.9642857143,-369.0834089782228,418809.41071428574,-17793.667375372173,64803.73214285714,-4775.862070312563,1528.0714285714284,-29.187785838293642,14330.571428571431,37.98258432539644,6195346.625,-19421.186488095278,80.6875,-0.9078909970238108,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2021-02-14,1031953.4285714285,575740.0,116715.28571428571,1406.857142857143,14765.714285714286,6343117.0,78.7,-3426.7142857144354,-10579.000000000007,-129.0,0.0,-6076.571428571828,-3.7099999999999795,1032843.142857143,-652.6222234622661,577821.3571428572,-4812.723811383804,123827.26785714287,2608.8965234375446,1452.75,-44.21294704861099,14755.82142857143,20.448754960318126,6357159.892857144,9300.968273809716,80.09125,-0.6205323660714267,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2021-02-21,1057829.857142857,724040.4285714285,191169.57142857142,1382.4285714285713,15183.714285714286,6511736.857142857,78.7,1296.5714285714785,-27198.571428571428,-24.42857142857156,-9.0,22462.71428571455,0.0,1060757.4107142857,172.99682415679513,747415.5535714286,12130.207140997163,200562.4821428571,3475.5846186756526,1396.0,-1.3248518105158773,15150.571428571428,-25.079221230158502,6531466.410714286,14548.774226190419,78.83339285714285,0.47951525297619246,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
